20,2.8334900E+06,51.7907,6.290,4.014,0.259951,0.720660,0.000269,0.000085,0.015147,0.000506,0.000000,0.000000,0.001420,0.000114,0.6525,-4.398,2.316,8.293,0.000000,0.974226,0.002400,0.000001,0.000639,0.000457,0.000000,0.016907,0.001420,0.002091
21,2.8346665E+06,51.6040,6.295,4.365,0.179368,0.801263,0.000298,0.000093,0.015200,0.000395,0.000000,0.000000,0.001420,0.000114,4.579,-4.398,2.353,8.305,0.000000,0.972220,0.003873,0.000000,0.000040,0.000464,0.000000,0.016077,0.001420,0.004046
22,2.8418275E+06,51.3175,6.297,4.338,0.178947,0.801684,0.000300,0.000094,0.015199,0.000395,0.000000,0.000000,0.001420,0.000114,4.537,-4.398,2.391,8.319,0.000000,0.950368,0.022781,0.000000,0.000000,0.000675,0.000000,0.003889,0.001420,0.018993
23,2.8539760E+06,50.8316,6.297,4.344,0.178284,0.802348,0.000300,0.000094,0.015199,0.000394,0.000000,0.000000,0.001420,0.000114,4.545,-4.398,2.412,8.327,0.000000,0.900441,0.070128,0.000000,0.000000,0.002404,0.000000,0.000107,0.001420,0.023556
24,2.8654852E+06,50.3712,6.297,4.349,0.178028,0.802603,0.000298,0.000093,0.015202,0.000394,0.000000,0.000000,0.001420,0.000114,4.552,-4.398,2.418,8.330,0.000000,0.850679,0.116220,0.000000,0.000001,0.006044,0.000000,0.000029,0.001420,0.023577
25,2.8776335E+06,49.8853,6.296,4.364,0.177908,0.802723,0.000296,0.000092,0.015205,0.000394,0.000000,0.000000,0.001420,0.000114,4.578,-4.398,2.424,8.333,0.000000,0.799324,0.161532,0.000000,0.000002,0.012071,0.000000,0.000026,0.001420,0.023494
26,2.8897820E+06,49.3993,6.294,4.378,0.177803,0.802827,0.000293,0.000092,0.015209,0.000394,0.000000,0.000000,0.001420,0.000114,4.600,-4.398,2.431,8.336,0.000000,0.750438,0.202146,0.000000,0.000000,0.020329,0.000000,0.000048,0.001420,0.023371
27,2.9025700E+06,48.8878,6.293,4.402,0.176333,0.804297,0.000289,0.000090,0.015217,0.000392,0.000000,0.000000,0.001420,0.000114,4.640,-4.398,2.439,8.340,0.000000,0.699010,0.242063,0.000000,0.000001,0.031810,0.000000,0.000015,0.001420,0.023290
28,2.9153580E+06,48.3763,6.289,4.428,0.175779,0.804849,0.000280,0.000088,0.015231,0.000391,0.000000,0.000000,0.001420,0.000114,4.682,-4.398,2.446,8.343,0.000000,0.649544,0.277211,0.000000,0.000001,0.046104,0.000000,0.000018,0.001420,0.023147
29,2.9288460E+06,47.8367,6.284,4.456,0.174606,0.806019,0.000261,0.000084,0.015258,0.000390,0.000000,0.000000,0.001420,0.000114,4.729,-4.398,2.455,8.347,0.000000,0.600414,0.308318,0.000000,0.000000,0.064094,0.000000,0.000015,0.001421,0.022985
30,2.9426952E+06,47.2828,6.278,4.485,0.173044,0.807571,0.000210,0.000069,0.015335,0.000389,0.000000,0.000000,0.001420,0.000114,4.778,-4.398,2.465,8.351,0.000000,0.550242,0.336158,0.000000,0.000001,0.086386,0.000000,0.000009,0.001421,0.022784
31,2.9576985E+06,46.6826,6.268,4.522,0.171248,0.809367,0.000206,0.000064,0.015344,0.000389,0.000001,0.000000,0.001420,0.000114,4.842,-4.398,2.476,8.355,0.000000,0.500914,0.357968,0.000000,0.000000,0.113858,0.000000,0.000022,0.001421,0.022512
32,2.9738560E+06,46.0363,6.260,4.564,0.157748,0.822874,0.000244,0.000075,0.015294,0.000383,0.000000,0.000000,0.001420,0.000114,4.913,-4.398,2.488,8.360,0.000000,0.450770,0.374015,0.000000,0.000000,0.147894,0.000000,0.000033,0.001410,0.022164
33,2.9921645E+06,45.3039,6.261,4.675,0.041390,0.939256,0.000317,0.000098,0.015253,0.000305,0.000000,0.000000,0.001420,0.000114,5.099,-4.398,2.504,8.367,0.000000,0.399763,0.382109,0.000000,0.000000,0.190712,0.000000,0.000005,0.001391,0.021748
34,3.0050890E+06,44.1537,6.241,4.316,0.000000,0.359763,0.386736,0.000000,0.000005,0.226016,0.000000,0.000024,0.001393,0.021342,5.171,-3.101,2.507,8.367,0.000000,0.356689,0.387791,0.000000,0.000000,0.228023,0.000000,0.000000,0.001393,0.021323
35,3.0308955E+06,26.4546,5.943,4.373,0.000000,0.316864,0.388237,0.000000,0.000000,0.267337,0.000000,0.000000,0.001394,0.020967,5.159,-3.426,2.629,8.359,0.000000,0.300665,0.388100,0.000000,0.000000,0.283646,0.000000,0.000000,0.001394,0.020822
36,3.0535968E+06,20.4545,5.784,4.447,0.000000,0.283614,0.387424,0.000000,0.000000,0.301344,0.000000,0.000000,0.001395,0.020665,5.157,-3.711,2.710,8.360,0.000000,0.250196,0.383953,0.000000,0.000000,0.338170,0.000000,0.000000,0.001397,0.020335
37,3.0774330E+06,16.8743,5.663,4.497,0.000000,0.247744,0.383565,0.000000,0.000000,0.341006,0.000000,0.000000,0.001397,0.020310,5.152,-3.923,2.779,8.364,0.000000,0.200669,0.371557,0.000000,0.000000,0.399985,0.000000,0.000000,0.001400,0.019752
38,3.1046748E+06,14.2711,5.557,4.538,0.000000,0.209760,0.374622,0.000000,0.000000,0.387850,0.000000,0.000000,0.001399,0.019871,5.149,-4.107,2.852,8.371,0.000000,0.149516,0.345752,0.000000,0.000000,0.476783,0.000000,0.000000,0.001408,0.018921
39,3.1350038E+06,12.3181,5.464,4.574,0.000000,0.173066,0.359615,0.000000,0.000000,0.439452,0.000000,0.000000,0.001404,0.019344,5.150,-4.267,2.933,8.383,0.000000,0.099520,0.301391,0.000000,0.000000,0.570878,0.000000,0.000000,0.001430,0.017608
40,3.1693395E+06,10.7642,5.381,4.608,0.000000,0.135413,0.335510,0.000000,0.000000,0.501069,0.000000,0.000000,0.001412,0.018620,5.155,-4.415,3.039,8.404,0.000000,0.051496,0.230721,0.000000,0.000000,0.688996,0.000000,0.000000,0.001539,0.015053
41,3.1869880E+06,10.1382,5.346,4.625,0.000000,0.117809,0.320372,0.000000,0.000000,0.533724,0.000000,0.000000,0.001418,0.018177,5.160,-4.480,3.110,8.421,0.000000,0.030032,0.186133,0.000000,0.000000,0.754370,0.000000,0.000000,0.001797,0.012763
42,3.2043415E+06,9.6049,5.320,4.645,0.000000,0.102486,0.304720,0.000000,0.000000,0.564605,0.000000,0.000000,0.001427,0.017709,5.174,-4.540,3.221,8.452,0.000000,0.010651,0.137809,0.000000,0.000000,0.820012,0.000000,0.000000,0.003156,0.009047
43,3.2215560E+06,9.1414,5.341,4.693,0.000000,0.088403,0.287945,0.000000,0.000000,0.595354,0.000000,0.000000,0.001441,0.017184,5.231,-4.597,3.618,8.577,0.000000,0.000000,0.111567,0.000000,0.000000,0.850185,0.000000,0.000000,0.009020,0.005963
44,3.2247538E+06,9.0614,5.393,4.729,0.000000,0.086057,0.284911,0.000000,0.000000,0.600713,0.000000,0.000000,0.001443,0.017086,5.287,-4.607,4.010,8.700,0.000000,0.000000,0.111567,0.000000,0.000000,0.850185,0.000000,0.000000,0.009020,0.005963
45,3.2273860E+06,8.9969,5.426,4.753,0.000000,0.084165,0.282410,0.000000,0.000000,0.605088,0.000000,0.000000,0.001446,0.017004,5.323,-4.615,4.418,8.799,0.000000,0.000000,0.111548,0.000000,0.000000,0.850172,0.000000,0.000000,0.009052,0.005963
46,3.2281950E+06,8.9773,5.455,4.762,0.000000,0.083616,0.281679,0.000000,0.000000,0.606363,0.000000,0.000000,0.001447,0.016979,5.336,-4.617,4.884,8.871,0.000000,0.000000,0.109591,0.000000,0.000000,0.848873,0.000000,0.000000,0.012302,0.005963
47,3.2282692E+06,8.9755,5.471,4.769,0.000000,0.083567,0.281614,0.000000,0.000000,0.606476,0.000000,0.000000,0.001447,0.016977,5.346,-4.617,5.169,8.929,0.000000,0.000000,0.086448,0.000000,0.000000,0.833591,0.000000,0.000000,0.050526,0.005963
48,3.2282760E+06,8.9754,5.474,4.772,0.000000,0.083563,0.281608,0.000000,0.000000,0.606487,0.000000,0.000000,0.001447,0.016977,5.348,-4.617,5.231,8.948,0.000000,0.000000,0.064155,0.000000,0.000000,0.819032,0.000000,0.000000,0.086938,0.005963
49,3.2282798E+06,8.9753,5.476,4.772,0.000000,0.083561,0.281605,0.000000,0.000000,0.606492,0.000000,0.000000,0.001447,0.016977,5.350,-4.617,5.277,8.961,0.000000,0.000000,0.044429,0.000000,0.000000,0.806312,0.000000,0.000000,0.118745,0.005963
50,3.2282842E+06,8.9752,5.479,4.774,0.000000,0.083558,0.281601,0.000000,0.000000,0.606499,0.000000,0.000000,0.001447,0.016977,5.353,-4.617,5.369,8.976,0.000000,0.000000,0.021027,0.000000,0.000000,0.791439,0.000000,0.000000,0.155937,0.005963
51,3.2282902E+06,8.9750,5.506,4.779,0.000000,0.083414,0.281361,0.000000,0.000000,0.606862,0.000000,0.000000,0.001464,0.016959,5.355,-4.617,5.764,9.041,0.000000,0.000000,0.001177,0.000000,0.000000,0.779090,0.000000,0.000000,0.186815,0.005963
