20,5.1422469E+09,1.2500,0.574,3.708,0.679504,0.300020,0.004466,0.000072,0.001397,0.010607,0.000007,0.000024,0.001420,0.000114,0.0000,-11.830,4.452,7.482,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
21,5.1897242E+09,1.2499,0.622,3.700,0.678089,0.300981,0.004462,0.000077,0.001397,0.010607,0.000007,0.000024,0.001420,0.000114,0.0000,-11.742,4.631,7.478,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
22,5.2443167E+09,1.2498,0.702,3.695,0.674969,0.304087,0.004352,0.000154,0.001443,0.010607,0.000007,0.000024,0.001420,0.000114,0.0000,-11.612,4.757,7.459,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
23,5.2895227E+09,1.2496,0.775,3.692,0.671444,0.307623,0.004035,0.000192,0.001772,0.010607,0.000007,0.000024,0.001420,0.000114,0.0000,-11.499,4.833,7.449,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
24,5.3322598E+09,1.2495,0.855,3.689,0.668086,0.310978,0.003782,0.000181,0.002079,0.010607,0.000007,0.000023,0.001420,0.000114,0.0000,-11.368,4.896,7.447,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
25,5.3688940E+09,1.2493,0.934,3.685,0.665461,0.313602,0.003641,0.000175,0.002252,0.010607,0.000007,0.000022,0.001420,0.000114,0.0000,-11.244,4.946,7.451,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
26,5.3988040E+09,1.2491,1.010,3.682,0.663809,0.315253,0.003569,0.000171,0.002340,0.010607,0.000007,0.000022,0.001420,0.000114,0.0000,-11.123,4.989,7.457,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
27,5.4244429E+09,1.2489,1.088,3.679,0.662604,0.316458,0.003521,0.000169,0.002398,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-11.000,5.028,7.465,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
28,5.4464481E+09,1.2486,1.167,3.675,0.661949,0.317114,0.003497,0.000168,0.002428,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-10.877,5.064,7.474,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
29,5.4654336E+09,1.2483,1.246,3.671,0.661534,0.317529,0.003482,0.000167,0.002446,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-10.746,5.099,7.485,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
30,5.4809723E+09,1.2480,1.325,3.666,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-10.618,5.131,7.495,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
31,5.4943703E+09,1.2476,1.403,3.663,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-10.490,5.161,7.506,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
32,5.5059543E+09,1.2472,1.481,3.659,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-10.369,5.192,7.518,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
33,5.5161933E+09,1.2467,1.559,3.654,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-10.242,5.222,7.530,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
34,5.5277711E+09,1.2459,1.637,3.648,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-10.114,5.262,7.548,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
35,5.5457777E+09,1.2444,1.716,3.642,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.983,5.327,7.572,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
36,5.5521331E+09,1.2437,1.794,3.638,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.857,5.352,7.579,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
37,5.5578522E+09,1.2428,1.874,3.632,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.722,5.377,7.588,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
38,5.5626271E+09,1.2417,1.951,3.627,0.661413,0.317650,0.003478,0.000167,0.002451,0.010607,0.000007,0.000021,0.001420,0.000114,0.0000,-9.599,5.401,7.597,0.000000,0.980296,0.000133,0.000042,0.013338,0.002768,0.000043,0.000000,0.001420,0.000114
